,institute,callret-1,lat,long
955,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,5,46.90142434,11.46514272
956,https://w3id.org/arco/resource/CulturalInstituteOrSite/2160f444978b7bde54c95383cf1b3f31,14,43.909835,12.909469
957,https://w3id.org/arco/resource/CulturalInstituteOrSite/12c660d93706aa515e3f0d5cf352955c,214,4641952,294052
958,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SME,212,46.478081,11.328372
959,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/7e8b4586434d2bfb39945d696b00ab72,1447,45.47100510415553,9.179692684973944
960,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.4083333,72.99166667
961,https://w3id.org/arco/resource/CulturalInstituteOrSite/abad98011256dbe52825e393d75807f0,1,41.931596,12.458800
962,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/285fd54a915ff472213c90ea4cdda908,274,5034172.1448,513415.36464
963,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702400107,13.712328271
964,https://w3id.org/arco/resource/CulturalInstituteOrSite/a54a745bcd9c29cea98f0d63a3194efc,1,41.229338,9.471105
965,https://w3id.org/arco/resource/CulturalInstituteOrSite/6ba99fe221e2bf37f870c62d7048061d,9,40.27565331,15.703433
966,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.547644,11.435995
967,https://w3id.org/arco/resource/CulturalInstituteOrSite/567c045bfd3206952b3758dd31433495,1,42.277084,13.610195
968,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702400834,13.712200478
969,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,1,4342101,509438
970,https://w3id.org/arco/resource/CulturalInstituteOrSite/d7683c87f5a1a5af44241d34a9ac753e,25,40.640261,17.944955
971,https://w3id.org/arco/resource/CulturalInstituteOrSite/f936947421e9bb28eef8a4ba2b0512dc,1,43.72047,10.395588
972,https://w3id.org/arco/resource/CulturalInstituteOrSite/fd9ad9135452819998dd3d33c422f548,74,45.766873,11.735758
973,https://w3id.org/arco/resource/CulturalInstituteOrSite/a67abf229a069065fd32393f8671e84d,1,40.680917,14.760235
974,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,173,46.50905986,10.54480124
975,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,14,46.6482075,11.6014656
976,https://w3id.org/arco/resource/CulturalInstituteOrSite/dc6910ceee67825497d3a36a188592fd,1,43.845622,10.513358
977,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG20404,67,43.765564,11.249169
978,https://w3id.org/arco/resource/CulturalInstituteOrSite/827be9dc38c4fba127f4b34844a894d4,1,45.439480,11.000031
979,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,60,46.64480955,11.71926579
980,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/3d21c12ed06f1c61828e7a54219ef5ac,1,45.46186000043721,9.174442005480449
981,https://w3id.org/arco/resource/CulturalInstituteOrSite/ICCD_CG_8987218797851,1,38.217358,15.564872
982,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/e4cbb642e82e9f8506fe2c4b2ca84a74,3,5112082.93,574713.17
983,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/da64bdd5b6d1b052bc577236aaadb9e9,3,5043619.1377,595172.39301
984,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,21,46.507096,11.332954
985,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,19,46.611927,11.194675
986,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702421458,13.71235644
987,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SME,21,46.63269463,11.14516743
988,https://w3id.org/arco/resource/CulturalInstituteOrSite/77011e0b3592bca2ac00d13ab9f63961,244,41.107862,16.880753
989,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/5f1f4c9641d5bcd4b292234639db08e2,1,10.797875408440964,45.15810259096948
990,https://w3id.org/arco/resource/CulturalInstituteOrSite/eff868c222302c05d32d4f87ba2325a8,171,43.779926,11.245030
991,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SVM,504,46.58657091,11.25556773
992,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/059034f0c09c17e3aaa09f25e8421866,1,45.19057528556267,9.126378999589582
993,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/96e8c302f61dd4d176968f0970d5dacb,3,45.82560796089226,8.828597906805971
994,https://w3id.org/arco/resource/CulturalInstituteOrSite/b3e4169021f47637af98cd2e592675d7,1,45.468396,9.173009
995,https://w3id.org/arco/resource/CulturalInstituteOrSite/bdbf97b301cb2082d6ed042c96495ad9,1,40.845102,14.238611
996,https://w3id.org/arco/resource/CulturalInstituteOrSite/f547613ec125af6a0dfc95f8ef36077a,9,45.654591,11.768905
997,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.221649,11.293984
998,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,2,4337928,514355
999,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.5036111,72.95333333
1000,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/d548231bdd0ccef31151f297aa3c2c41,1,45.53944408621657,10.228080198409684
1001,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.32761,10.7821143
1002,https://w3id.org/arco/resource/CulturalInstituteOrSite/4a936bf92315945a8db825e5590fb0af,2,43.715663,10.399749
1003,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,4,4343827,507890
1004,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702420377,13.712419919
1005,https://w3id.org/arco/resource/CulturalInstituteOrSite/e8dec3704d1dd16eb6d188526d1725ad,7,40.743445,8.365947
1006,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,1,4354268,469936
1007,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/638b7289af0094144a156030a72b6e4e,2,5139238.0579,527097.33814
1008,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,19,46.499059,11.356901
1009,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,112,46.80850045,10.54191248
1010,https://w3id.org/arco/resource/CulturalInstituteOrSite/040d57995804f4cb9be76fbc929c7ac5,439,44.497698,11.353201
1011,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,173,46.87326172,12.12458794
1012,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/1bce73cf8c65cd24bda42840c94e0c6c,1,5113838.7191,570820.62023
1013,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702420,13.712367
1014,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702440311,13.712500826
1015,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SVM,17,46.8135545,11.75535975
1016,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,1,4431750,447101
1017,https://w3id.org/arco/resource/CulturalInstituteOrSite/dc905646514223d55a8bf2d5913bfc94,1,43.331653,11.724481
1018,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,1,4491315,443601
1019,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,2,4340243,511708
1020,https://w3id.org/arco/resource/CulturalInstituteOrSite/e776e57432ea49b46f148e5a5959139f,1,41.561996,14.662807
1021,https://w3id.org/arco/resource/CulturalInstituteOrSite/4abc72b7a53a65757259a89bb6b87dae,1,43.667845,10.438002
1022,https://w3id.org/arco/resource/CulturalInstituteOrSite/4549f68c9a41856ec024175c03c6c147,1,46.022277,13.034467
1023,https://w3id.org/arco/resource/CulturalInstituteOrSite/752fdf60963f02087674803b8fc5a7ec,1,44.085987,10.035371
1024,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SVM,241,46.52952239,11.24912241
1025,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.601143,11.532775
1026,https://w3id.org/arco/resource/CulturalInstituteOrSite/ICCD_CG_0739937928161,1,38.217573,15.564896
1027,https://w3id.org/arco/resource/CulturalInstituteOrSite/e53a444c468b2d9978e4fbd39ae959de,19,39.224069,9.088831
1028,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/a4c6d2656dcdfedb0e131ee25854bdf3,1,5035012.9853,514965.28186000005
1029,https://w3id.org/arco/resource/CulturalInstituteOrSite/c5bc5ed7bd25d7f2c3aba206ecc0620e,1,40.870731,14.249973
1030,https://w3id.org/arco/resource/CulturalInstituteOrSite/3f5b6a3c915bc3393bc97f155f73d31b,5,43.845622,10.513358
1031,https://w3id.org/arco/resource/CulturalInstituteOrSite/29f3c2ca7d591cbeddf1f9f45548b8b6,1,43.720242,10.394965
1032,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,13,46.34782578,11.29829403
1033,https://w3id.org/arco/resource/CulturalInstituteOrSite/8458d8dd0eef50db0ca9fc91e1561d77,15,45.229687,9.401422
1034,https://w3id.org/arco/resource/CulturalInstituteOrSite/768f33f48d81c9310a89a31b024445a4,15,45.220052,12.279089
1035,https://w3id.org/arco/resource/CulturalInstituteOrSite/85fae1bdeb6d8430e0d7a3fc0e8e80dd,250,44.489029,11.347440
1036,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/5838bbd605f06463eff5e58956cb0479,18,5035012.9853,514965.28186000005
1037,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702504042,13.712184325
1038,https://w3id.org/arco/resource/CulturalInstituteOrSite/e7451b453e9f422adf6d4ee5a6a00e6a,2,45.534867,10.227961
1039,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,2,46.4718029,11.55629547
1040,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.609022,11.578835
1041,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,36,46.79739511,11.83836606
1042,https://w3id.org/arco/resource/CulturalInstituteOrSite/ebfbe52ce7db6b8fdbd36fac02d158c9,2,43.772503,11.255200
1043,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/a2b22b1fed52da76355e464d68695ec1,1,4966845.7122,511799.96572
1044,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.320373,11.213267
1045,https://w3id.org/arco/resource/CulturalInstituteOrSite/55879eb6ab47ae0156bce1fe4b92e61d,2,43.769889,11.256670
1046,https://w3id.org/arco/resource/CulturalInstituteOrSite/663f496b20c2407a89cd96996c923b52,1,43.542720,10.320648
1047,https://w3id.org/arco/resource/CulturalInstituteOrSite/ICCD_CG_0445195133451,387,45.413981,11.876082
1048,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.2427222,72.67
1049,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG104060,1,43.521463,13.242626
1050,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/11d662e2a12cfa13d0a71856f2eaaf22,1,45.687812440470665,10.18490637504639
1051,https://w3id.org/arco/resource/CulturalInstituteOrSite/41eec23c1ab9fc73bb04abd6667fb9d0,1,43.298712672,10.873865663
1052,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/edbe6ba9351f10280996256327fba5cb,2,5073432.1486,570196.2520399999
1053,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702406365,13.712476686
1054,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,1,4798338,488094
1055,https://w3id.org/arco/resource/CulturalInstituteOrSite/fea9a39be1dbe52bbdbe568e4568e4fa,1,43.714587,10.407470
1056,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/dc3782ade537290cfc54a9b61b99d58d,18,5067179.0786,489505.99701000005
1057,https://w3id.org/arco/resource/CulturalInstituteOrSite/a55d8e4c9e1a3094bcfc591cdcd657a0,1,40.815949,14.617711
1058,https://w3id.org/arco/resource/CulturalInstituteOrSite/fea9a39be1dbe52bbdbe568e4568e4fa,1,43.714580,10.407464
1059,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702418657,13.712344364
1060,https://w3id.org/arco/resource/CulturalInstituteOrSite/fea9a39be1dbe52bbdbe568e4568e4fa,1,43.714598145,10.407466966
1061,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.4831891,11.9189933
1062,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,3,46.86565626,11.94869593
1063,https://w3id.org/arco/resource/CulturalInstituteOrSite/a4b8d51829ca822eb2a5e00abc023f62,3,43.714487,10.407340
1064,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/9759fdcb31acf25d62bae1e0b937574f,5,5072788.8259,517854.91181
1065,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SVM,645,46.60891202,11.56492348
1066,https://w3id.org/arco/resource/CulturalInstituteOrSite/7f00085a42ea4db3fdf329c83d699d41,1,43.567373,10.515740
1067,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/596188f16f8a1198a494be988c735eee,1079,45.46826668350951,9.201853661274885
1068,https://w3id.org/arco/resource/CulturalInstituteOrSite/08af27a852756a086c3f98a6911cf572,215,41.691695,15.286562
1069,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,10,46.83685626,11.75715478
1070,https://w3id.org/arco/resource/CulturalInstituteOrSite/9ca7dee01e4c83579ac43a3df76d46da,263,45.399939,11.687100
1071,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SVM,8,46.99545245,11.98083908
1072,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/f5a6e1d0cdc59f0500d163d3381e672a,1,45.184768220826264,9.152754544916434
1073,https://w3id.org/arco/resource/CulturalInstituteOrSite/b6be0823b8a8f102b582e22616b95f9c,1,43.933573,10.917730
1074,https://w3id.org/arco/resource/CulturalInstituteOrSite/13b8261a25d5dac9bff8f8ef61ce12ba,952,43.299014,13.451388
1075,https://w3id.org/arco/resource/CulturalInstituteOrSite/f175817f12423094c3f3c024f8155526,1,44.493965,11.342871
1076,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SME,2,46.71306576,11.20547625
1077,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/7932ae9b8431a448a367a053c777a176,9,45.478969717655524,9.211555137186538
1078,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_SVM,59,46.86993752,11.48300842
1079,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/e9b8fdde5073a8b62d5bc9a95e0ed969,1,45.703218084877435,9.662130109634289
1080,https://w3id.org/arco/resource/CulturalInstituteOrSite/aee12b36dd416f3b8d4d9f58fc79f656,1,43.775941,11.252176
1081,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.635284,11.804591
1082,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,1,4441785,489535
1083,https://w3id.org/arco/resource/CulturalInstituteOrSite/f151a2e4b57c5032667fe5e3eb3add84,11,44.827563,11.626987
1084,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.636713,11.628407
1085,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.498333,72.9572222
1086,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702394,13.712361
1087,https://w3id.org/arco/resource/CulturalInstituteOrSite/a3b32cf9b963f3e35610d3c9fac2a4e3,623,43.772188,11.260132
1088,https://w3id.org/arco/resource/CulturalInstituteOrSite/407397153c4c94025354db816c8ee6dc,4759,43.623333,13.510964
1089,https://w3id.org/arco/resource/CulturalInstituteOrSite/4284fa15cc4e68c8c7b549525b5e3397,21,4350315,457785
1090,https://w3id.org/arco/resource/CulturalInstituteOrSite/db9dc0cca2336ec3991bf847c236faa5,289,41.757017,12.301356
1091,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,13,46.78810174,11.69118046
1092,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,1,4503217,467758
1093,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702418923,13.712391308
1094,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,3,4498710,430692
1095,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.77945159,11.64222515
1096,https://w3id.org/arco/resource/CulturalInstituteOrSite/fb1c89cf2cd6fb917c7eab45d9dbb378,1,4409885,527427
1097,https://w3id.org/arco/resource/CulturalInstituteOrSite/fb1c89cf2cd6fb917c7eab45d9dbb378,1,4396313,518045
1098,https://w3id.org/arco/resource/CulturalInstituteOrSite/8a33b9711f9c30cfab2c0b2fdb4a5cd6,1,45.159450,10.798739
1099,https://w3id.org/arco/resource/CulturalInstituteOrSite/ICCD_CG_9357587878361,1,41.730366,12.295069
1100,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.4469444,72.95305556
1101,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,1,4408351,496422
1102,https://w3id.org/arco/resource/CulturalInstituteOrSite/86b7cfa6c595178fed59458aa9af9502,1,43.513420,13.620878
1103,https://w3id.org/arco/resource/CulturalInstituteOrSite/8737e9470199a0325c9f3e12d8ff4135,16,46.428549,12.375402
1104,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702413727,13.712277762
1105,https://w3id.org/arco/resource/CulturalInstituteOrSite/881e4abad6dafdd85bb91c5a78574fb8,2,39.224069,9.088831
1106,https://w3id.org/arco/resource/CulturalInstituteOrSite/4845f838b2bd0eb014af7d6f97ef48ee,3,4342247,509737
1107,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.497091,11.42287
1108,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702416603,13.712368751
1109,https://w3id.org/arco/resource/CulturalInstituteOrSite/1ff3b58f6f55ec9f6f53e62b71680be8,6,45.696375,9.672662
1110,https://w3id.org/arco/resource/CulturalInstituteOrSite/4284fa15cc4e68c8c7b549525b5e3397,2,4374673,457801
1111,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,24,46.453029,11.620121
1112,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/1a30a28e5af7fdee1c38620b28814515,18,4998042.9465,580446.9184399999
1113,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,17,46.526486,11.495857
1114,https://w3id.org/arco/resource/CulturalInstituteOrSite/f3bd5f1d14e8e97b528ab65023ef2416,182,43.959341,10.169473
1115,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702390,13.712334
1116,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,1,46.513796,11.397319
1117,https://w3id.org/arco/resource/CulturalInstituteOrSite/5dd2e94627a8e8b9d082b3cb8d41895f,1,40.728359,8.560008
1118,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/750d80aa31ff0cc692a7c9fe067bb5e6,1,45.23899188672974,9.407096794852338
1119,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,5,46.61452546,11.95148137
1120,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.542457,11.286723
1121,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,104,46.65478149,11.14074771
1122,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,24,4402178,484304
1123,https://w3id.org/arco/resource/CulturalInstituteOrSite/e2a90bf82170126ad06648ba981e978e,1,43.720416,10.395576
1124,https://w3id.org/arco/resource/CulturalInstituteOrSite/0c83eb5ad7e539aee308e10915a22426,1,43.858717,10.468260
1125,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,58,45.8947067,10.8315662
1126,https://w3id.org/arco/resource/Veneto/CulturalInstituteOrSite/6dd68bba8550ca488a0be21e56d5bd1a,104,46°33'08.57'' N,12°26'27.87'' E
1127,https://w3id.org/arco/resource/CulturalInstituteOrSite/bf6396821369a4c1e20bf89053473392,11,44.648343,10.921799
1128,https://w3id.org/arco/resource/CulturalInstituteOrSite/a9713279a15b03e60e9a83577eb027f0,4,44.297228,11.910061
1129,https://w3id.org/arco/resource/CulturalInstituteOrSite/5540955f1a00c01687ecff967b47273f,1,45.463413,9.191423
1130,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,2,4473568,480433
1131,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,1,4344456,450874
1132,https://w3id.org/arco/resource/CulturalInstituteOrSite/78c9d2c058dc942382954f212e66584d,288,43.764786,11.247471
1133,https://w3id.org/arco/resource/CulturalInstituteOrSite/a54a745bcd9c29cea98f0d63a3194efc,1,41.229298,9.471159
1134,https://w3id.org/arco/resource/CulturalInstituteOrSite/2b8e2f6bafde3f0d16f9dcaf1c811285,59,45.072658,7.686346
1135,https://w3id.org/arco/resource/CulturalInstituteOrSite/fd9ad9135452819998dd3d33c422f548,2,45.766013,11.736166
1136,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.5019444,72.95416667
1137,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/fce3d86e34a62cdcdc353a72f09684b7,1,45.45209581050886,9.161293174715999
1138,https://w3id.org/arco/resource/CulturalInstituteOrSite/938a5903bc2c0fed0dda440526e395f0,8,40.269541,18.051295
1139,https://w3id.org/arco/resource/CulturalInstituteOrSite/adf617e3db187c2a3878c2eb20036b41,1,40.27537811,15.703284
1140,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,3,46.74168012,10.8245726
1141,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,28,46.865011,11.310674
1142,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/c274011a270f86a1b66f9dc3e2fa4db2,1,5036754.0649,513634.18753999996
1143,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,26,46.496628,11.358368
1144,https://w3id.org/arco/resource/CulturalInstituteOrSite/eff868c222302c05d32d4f87ba2325a8,1,43.765254,11.249922
1145,https://w3id.org/arco/resource/CulturalInstituteOrSite/1454642ff798601e083e7147f928177a,1,160.4430556,72.95472222
1146,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702399,13.712356
1147,https://w3id.org/arco/resource/CulturalInstituteOrSite/7683d52e80e904e5751117e85d239a4b,2,4453119,553333
1148,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/71ae3aab22149db0a337a37c41bdf865,686,5063404.7598,471307.4409
1149,https://w3id.org/arco/resource/CulturalInstituteOrSite/be5aa452fc391e433b1f2571df3ef0d2,365,43.161469,13.718271
1150,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702542,13.712183
1151,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/0a683d1c8f569604f41f23ccf4259455,1,46.11725156505254,9.75452005700194
1152,https://w3id.org/arco/resource/CulturalInstituteOrSite/27eebe45b4af7b4689a176352c248a81,4,43.623333,13.510964
1153,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,155,46.9389853,11.44512172
1154,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_STM,1,46.65383925,12.17896577
1155,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.742262,11.35374
1156,https://w3id.org/arco/resource/CulturalInstituteOrSite/ca0b16d23557da270ca6f03c1fdeea99,10,37.500010,15.078824
1157,https://w3id.org/arco/resource/CulturalInstituteOrSite/029d6ea1c686ddc9e7d7ea31c92cd8b0,23,43.715565,10.401587
1158,https://w3id.org/arco/resource/CulturalInstituteOrSite/43ad612cd21fc635829cb97c28bea4ac,15,44.197031,8.029837
1159,https://w3id.org/arco/resource/CulturalInstituteOrSite/ce84765113c0610aec90eaec37a9e3c5,1,41.901121,12.473097
1160,https://w3id.org/arco/resource/CulturalInstituteOrSite/c96b657cd4679c81c2732bd36269ca8d,34,43.486069,13.482104
1161,https://w3id.org/arco/resource/CulturalInstituteOrSite/ICCD_CG_9193818954841,1,40.832180809,14.597302291
1162,https://w3id.org/arco/resource/CulturalInstituteOrSite/3c2db4bc8a6c1aa70bb44de057f54dd1,1,38.114904,13.371574
1163,https://w3id.org/arco/resource/CulturalInstituteOrSite/0087b819bfc9c7c0421ea2ad96904f7d,28,45.760247,11.734985
1164,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702381204,13.712350181
1165,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/14fc5a2ed09f5374dd7de1e6fd36441e,347,5043467.3864,595380.8567
1166,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,3,46.498958,11.369139
1167,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/3691f56a13640d9747ea86a9222a2a03,1,45.45209581050886,9.161293174715999
1168,https://w3id.org/arco/resource/CulturalInstituteOrSite/807fb4c2f2dc11c737a8aee1f2b352c6,1,42.794669,10.292505
1169,https://w3id.org/arco/resource/CulturalInstituteOrSite/9899bcc9263a5908ac0a56ec0260e554,3,40.844674,14.257290
1170,https://w3id.org/arco/resource/CulturalInstituteOrSite/f0e51d26c991192051afaed64787b09c,399,41.886181,12.476226
1171,https://w3id.org/arco/resource/CulturalInstituteOrSite/b1666dde34bb68f98624a5d5dbb0081a,1,41.902758,12.468113
1172,https://w3id.org/arco/resource/CulturalInstituteOrSite/5196a11052b1f93aa203c3076663e192,1,4433642,452015
1173,https://w3id.org/arco/resource/AltoAdige/CulturalInstituteOrSite/AA_CG_LAV,2,46.898730,11.441346
1174,https://w3id.org/arco/resource/CulturalInstituteOrSite/DBunicoCG113638,1,45.702387578,13.712344364
1175,https://w3id.org/arco/resource/Lombardia/CulturalInstituteOrSite/4d973ea7ff732f5926b90c864e4bf0e3,4,45.46186000043721,9.174442005480449
