,s,latitude,longitude
12559,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12146,39.8167,15.8
12560,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12230,39.8167,15.8
12561,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12249,39.8167,15.8
12562,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12350,39.8167,15.8
12563,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12821,39.8167,15.8
12564,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12823,39.8167,15.8
12565,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13272,39.8167,15.8
12566,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13283,39.8167,15.8
12567,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14254,39.8167,15.8
12568,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14548,39.8167,15.8
12569,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2337,39.8167,15.8
12570,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9018,39.8167,15.8
12571,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9175,39.8167,15.8
12572,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9179,39.8167,15.8
12573,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18432,39.8167,15.8
12574,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14411,39.8167,15.8
12575,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9358,39.8167,15.8
12576,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20246,39.0167,16.7333
12577,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20137,38.4833,16.4667
12578,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21454,38.4833,16.4667
12579,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10090,38.4833,16.4667
12580,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10243,38.4833,16.4667
12581,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12528,38.4833,16.4667
12582,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16591,38.4833,16.4667
12583,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16594,38.4833,16.4667
12584,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16604,38.4833,16.4667
12585,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7245,38.4833,16.4667
12586,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8835,38.4833,16.4667
12587,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8980,38.4833,16.4667
12588,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6823,38.4833,16.4667
12589,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17598,38.4833,16.4667
12590,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21646,38.4833,16.4667
12591,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17968,38.4833,16.4667
12592,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19350,38.4833,16.4667
12593,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21890,38.4833,16.4667
12595,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13592,42.6591,13.7022
12596,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8221,42.6591,13.7022
12597,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8225,42.6591,13.7022
12598,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3032,42.6591,13.7022
12599,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19020,42.6591,13.7022
12600,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19653,42.6591,13.7022
12601,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/154,42.6591,13.7022
12602,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2121,42.6591,13.7022
12603,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2304,42.6591,13.7022
12604,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14549,42.6591,13.7022
12605,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9243,42.6591,13.7022
12606,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2307,42.6591,13.7022
12620,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20249,39.9667,15.8
12621,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20749,40.6167,16.15
12622,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21419,40.6167,16.15
12623,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17208,40.6167,16.15
12624,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/4255,40.6167,16.15
12625,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9965,40.6167,16.15
12626,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12172,40.6167,16.15
12627,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12406,40.6167,16.15
12628,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1259,40.6167,16.15
12629,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3605,40.6167,16.15
12630,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9438,40.6167,16.15
12631,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9486,40.6167,16.15
12632,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15856,40.6167,16.15
12633,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10670,40.6167,16.15
12634,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10962,40.6167,16.15
12635,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18394,40.6167,16.15
12636,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21314,40.6167,16.15
12637,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21316,40.6167,16.15
12638,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18345,40.6167,16.15
12639,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19627,40.6167,16.15
12640,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12404,40.6167,16.15
12641,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11930,40.6167,16.15
12642,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12407,40.6167,16.15
12643,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2807,40.6167,16.15
12644,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17582,40.6167,16.15
12645,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13360,40.6167,16.15
12646,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18318,40.6167,16.15
12647,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20497,38.675,16.0972
12648,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18083,38.675,16.0972
12649,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22279,38.675,16.0972
12650,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14615,38.675,16.0972
12651,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/458,38.675,16.0972
12652,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10076,38.675,16.0972
12653,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13767,38.675,16.0972
12654,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13804,38.675,16.0972
12655,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10239,38.675,16.0972
12656,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10686,38.675,16.0972
12657,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5127,38.675,16.0972
12658,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11698,38.675,16.0972
12659,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13294,38.675,16.0972
12660,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8975,38.675,16.0972
12661,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1048,38.675,16.0972
12662,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11042,38.675,16.0972
12663,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12134,38.675,16.0972
12664,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5117,38.675,16.0972
12665,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10399,38.675,16.0972
12666,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11783,38.675,16.0972
12667,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12040,38.675,16.0972
12668,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12540,38.675,16.0972
12669,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/573,38.675,16.0972
12670,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6341,38.675,16.0972
12671,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3614,38.675,16.0972
12672,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15835,38.675,16.0972
12673,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21798,38.675,16.0972
12674,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22254,38.675,16.0972
12675,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15064,38.675,16.0972
12676,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15119,38.675,16.0972
12677,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5297,38.675,16.0972
12678,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6149,38.675,16.0972
12679,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6835,38.675,16.0972
12680,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9712,38.675,16.0972
12681,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16546,38.675,16.0972
12682,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16640,38.675,16.0972
12683,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16641,38.675,16.0972
12684,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16646,38.675,16.0972
12685,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17444,38.675,16.0972
12686,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15896,38.675,16.0972
12687,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12148,38.675,16.0972
12688,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2941,38.675,16.0972
12689,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3387,38.675,16.0972
12690,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6124,38.675,16.0972
12691,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5122,38.675,16.0972
12692,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7409,38.675,16.0972
12693,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14503,38.675,16.0972
12694,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9417,38.675,16.0972
12695,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11801,38.675,16.0972
12696,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8307,38.675,16.0972
12697,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9144,38.675,16.0972
12698,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13874,38.675,16.0972
12699,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2319,38.675,16.0972
12700,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/4242,38.675,16.0972
12701,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/813,38.675,16.0972
12702,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12083,38.675,16.0972
12703,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14954,38.675,16.0972
12704,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3225,38.675,16.0972
12705,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9592,38.675,16.0972
12706,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9726,38.675,16.0972
12707,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12282,38.675,16.0972
12708,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12329,38.675,16.0972
12709,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12331,38.675,16.0972
12710,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12335,38.675,16.0972
12711,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21631,38.675,16.0972
12712,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21632,38.675,16.0972
12713,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21557,38.675,16.0972
12714,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21564,38.675,16.0972
12715,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20096,44.35,9.15
12716,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13468,44.35,9.15
12717,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3925,44.35,9.15
12718,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8471,44.35,9.15
12719,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19784,44.35,9.15
12720,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20339,42.1403,12.5403
12721,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3631,42.1403,12.5403
12722,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8633,42.1403,12.5403
12723,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9193,42.1403,12.5403
12724,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7615,42.1403,12.5403
12725,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13370,42.1403,12.5403
12726,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20346,42.0,12.1
12727,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20370,42.0,12.1
12728,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20691,42.0,12.1
12729,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9603,42.0,12.1
12730,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17677,42.0,12.1
12731,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2795,42.0,12.1
12732,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2804,42.0,12.1
12733,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/31,42.0,12.1
12734,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17262,42.0,12.1
12735,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16470,42.0,12.1
12736,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16473,42.0,12.1
12737,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16474,42.0,12.1
12738,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16475,42.0,12.1
12739,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16477,42.0,12.1
12740,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16479,42.0,12.1
12741,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18730,42.0,12.1
12742,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18731,42.0,12.1
12743,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20736,42.0,12.1
12744,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13924,42.0,12.1
12745,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/4722,42.0,12.1
12746,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6168,42.0,12.1
12747,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6538,42.0,12.1
12748,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8902,42.0,12.1
12749,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5316,42.0,12.1
12750,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10122,42.0,12.1
12751,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10167,42.0,12.1
12752,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11850,42.0,12.1
12753,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11881,42.0,12.1
12754,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9096,42.0,12.1
12755,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9097,42.0,12.1
12756,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9102,42.0,12.1
12757,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9105,42.0,12.1
12758,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17500,42.0,12.1
12759,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20915,42.0,12.1
12760,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20932,42.0,12.1
12761,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18732,42.0,12.1
12762,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19650,42.0,12.1
12763,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19654,42.0,12.1
12764,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21265,42.0,12.1
12765,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18132,42.0,12.1
12766,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17911,42.0,12.1
12767,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20061,44.3167,9.33333
12768,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2353,44.3167,9.33333
12769,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21749,44.3167,9.33333
12770,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21752,44.3167,9.33333
12771,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13825,44.3167,9.33333
12772,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13836,44.3167,9.33333
12773,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13839,44.3167,9.33333
12774,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20630,44.3167,9.33333
12775,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3989,44.3167,9.33333
12776,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13391,44.3167,9.33333
12777,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3112,44.3167,9.33333
12778,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8671,44.3167,9.33333
12779,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13497,44.3167,9.33333
12780,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11952,44.3167,9.33333
12781,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/525,44.3167,9.33333
12782,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11776,44.3167,9.33333
12783,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3453,44.3167,9.33333
12784,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18655,44.3167,9.33333
12785,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20033,46.1,13.4333
12786,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15874,46.1,13.4333
12787,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18153,46.1,13.4333
12788,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17600,46.1,13.4333
12789,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14310,46.1,13.4333
12790,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10169,46.1,13.4333
12791,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10256,46.1,13.4333
12792,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15075,46.1,13.4333
12793,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2242,46.1,13.4333
12794,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15693,46.1,13.4333
12795,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14993,46.1,13.4333
12796,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15531,46.1,13.4333
12797,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2244,46.1,13.4333
12798,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3510,46.1,13.4333
12799,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17010,46.1,13.4333
12800,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17011,46.1,13.4333
12801,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22272,46.1,13.4333
12802,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16212,46.1,13.4333
12803,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14163,46.1,13.4333
12804,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17997,46.1,13.4333
12805,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19883,46.1,13.4333
12806,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19892,46.1,13.4333
12807,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21745,46.1,13.4333
12808,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21748,46.1,13.4333
12809,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10272,46.1,13.4333
12810,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15114,46.1,13.4333
12811,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17168,46.1,13.4333
12812,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17440,46.1,13.4333
12813,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18337,46.1,13.4333
12814,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18340,46.1,13.4333
12815,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21389,46.1,13.4333
12816,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5045,46.1,13.4333
12817,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5785,46.1,13.4333
12818,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15898,46.1,13.4333
12819,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21345,46.1,13.4333
12820,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21346,46.1,13.4333
12821,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10474,46.1,13.4333
12822,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12417,46.1,13.4333
12823,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13332,46.1,13.4333
12824,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2493,46.1,13.4333
12825,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3393,46.1,13.4333
12826,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7931,46.1,13.4333
12827,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7933,46.1,13.4333
12828,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3324,46.1,13.4333
12829,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12042,46.1,13.4333
12830,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15173,46.1,13.4333
12831,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15779,46.1,13.4333
12832,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15794,46.1,13.4333
12833,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20868,46.1,13.4333
12834,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20909,46.1,13.4333
12835,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13493,46.1,13.4333
12836,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3163,46.1,13.4333
12837,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3468,46.1,13.4333
12838,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5388,46.1,13.4333
12839,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5843,46.1,13.4333
12840,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6056,46.1,13.4333
12841,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6257,46.1,13.4333
12842,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6516,46.1,13.4333
12843,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17265,46.1,13.4333
12844,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18758,46.1,13.4333
12845,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22214,46.1,13.4333
12846,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17829,46.1,13.4333
12847,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17739,46.1,13.4333
12848,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17869,46.1,13.4333
12849,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18826,46.1,13.4333
12850,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18908,46.1,13.4333
12851,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20972,46.1,13.4333
12852,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21041,46.1,13.4333
12853,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21116,46.1,13.4333
12854,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21464,41.7667,12.2333
12855,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21465,41.7667,12.2333
12856,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21466,41.7667,12.2333
12857,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21485,41.7667,12.2333
12858,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21486,41.7667,12.2333
12859,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21487,41.7667,12.2333
12860,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14228,41.7667,12.2333
12861,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5210,41.7667,12.2333
12862,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5812,41.7667,12.2333
12863,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19500,41.7667,12.2333
12864,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19508,41.7667,12.2333
12865,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10235,41.7667,12.2333
12866,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2209,41.7667,12.2333
12867,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16587,41.7667,12.2333
12868,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16589,41.7667,12.2333
12869,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16590,41.7667,12.2333
