,topic,lat,long
2994,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102606,44.40922,7.324074
2995,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102608,44.692596,7.187939
2996,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102609,44.276737,7.91575
2997,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102610,44.350754,7.017749
2998,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102611,44.51612,7.892067
2999,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102613,44.51366,8.078931
3000,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102616,44.654896,7.388959
3001,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102618,44.31721,7.482066
3002,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102621,44.64449,7.486007
3003,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102623,44.579193,7.189439
3004,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102624,44.711353,8.240998
3005,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102625,44.646263,7.660992
3006,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102627,44.64415,7.65615
3007,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102628,44.506218,7.125795
3008,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102629,44.73502,7.530755
3009,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102630,44.24389,7.316193
3010,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102631,44.2948,7.428775
3011,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102632,44.2455,7.532739
3012,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102636,44.306824,7.173576
3013,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102638,45.67661,8.552738
3014,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102639,45.785778,8.429485
3015,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102642,45.760456,8.560832
3016,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102644,45.76967,8.54428
3017,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102645,45.49883,8.661543
3018,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102649,45.478058,8.696246
3019,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102650,45.83249,8.56636
3020,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102652,45.44557,8.621432
3021,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102653,45.44908,8.620594
3022,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102655,45.59599,8.638514
3023,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102656,45.596703,8.637621
3024,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102658,45.816826,8.409709
3025,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102659,45.63796,8.379286
3026,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102660,45.776196,8.389562
3027,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102661,45.438126,8.423296
3028,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102662,45.634933,8.559574
3029,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102663,45.666897,8.633766
3030,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102664,45.096542,7.525599
3031,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102665,45.035378,7.867044
3032,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102666,45.52846,7.881407
3033,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102667,44.84369,7.22403
3034,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102668,45.302174,7.218066
3035,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102669,45.078766,6.704287
3036,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102670,45.080555,6.697519
3037,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102671,45.05948,6.68318
3038,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102672,44.824535,7.306574
3039,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102673,44.97373,7.783507
3040,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102674,45.339527,7.387041
3041,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102675,45.399223,7.961407
3042,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102676,44.90783,7.676207
3043,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102677,44.872696,7.792823
3044,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102678,44.8468,7.711422
3045,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102679,44.84739,7.719765
3046,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102680,44.84218,7.7009
3047,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102682,45.313328,7.389314
3048,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102684,45.496765,7.903827
3049,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102685,45.010555,7.822236
3050,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102686,44.96559,7.8415
3051,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102687,45.011562,7.822578
3052,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102688,45.052765,7.299595
3053,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102690,45.136513,7.291774
3054,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102692,45.39073,7.649562
3055,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102694,45.032413,7.056989
3056,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102696,45.045715,7.085169
3057,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102698,45.45614,7.866928
3058,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102699,45.274086,7.481305
3059,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102700,45.272736,7.475913
3060,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102701,44.842766,7.639092
3061,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102702,44.808743,7.244209
3062,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102703,45.34657,8.011619
3063,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102704,44.964916,7.032229
3064,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102705,45.3053,7.938764
3065,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102709,45.453014,7.316415
3066,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102710,45.53654,7.857259
3067,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102712,45.19031,7.014731
3068,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102713,45.436584,7.853982
3069,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102714,45.09548,7.54765
3070,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102715,44.942387,7.2275
3071,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102716,44.885868,7.335436
3072,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102717,44.88697,7.333612
3073,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102718,44.884705,7.330857
3074,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102719,44.886658,7.331243
3075,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102720,44.884705,7.330857
3076,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103688,45.60739,9.234556
3077,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103726,45.58369,9.276526
3078,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103763,45.011707,9.124484
3079,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103764,45.256752,8.85963
3080,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103765,45.096645,8.736061
3081,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103766,45.096645,8.736061
3082,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103767,44.97881,9.211525
3083,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103768,44.979847,9.207362
3084,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103769,45.212692,8.715779
3085,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103770,45.19187,9.156736
3086,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103771,45.202103,9.136624
3087,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103773,45.09375,9.313515
3088,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103774,44.837933,9.328976
3089,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103775,45.20479,9.362552
3090,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103776,45.115887,8.662758
3091,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103777,45.07508,9.2961
3092,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103778,45.07508,9.2961
3093,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103779,45.317307,8.857629
3094,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103780,45.317078,8.859986
3095,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103781,44.98988,9.006062
3096,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103782,44.868443,9.266259
3097,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103783,46.469967,10.375706
3098,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103785,46.321274,9.406149
3099,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103788,46.297245,10.273898
3100,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103789,46.131176,9.566787
3101,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103790,46.151917,9.58787
3102,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103791,46.220974,9.448043
3103,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103794,46.326836,9.419607
3104,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103796,46.1717,9.873292
3105,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103797,46.21778,10.155376
3106,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103798,46.458942,10.423106
3107,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103799,46.23997,9.631566
3108,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103800,45.77325,8.576589
3109,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103801,45.775223,8.573996
3110,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103802,45.68939,8.735796
3111,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103803,45.889748,8.889764
3112,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103804,45.820175,8.714509
3113,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103805,45.87573,8.870362
3114,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103806,45.613342,8.851209
3115,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103807,45.610996,8.870144
3116,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103809,45.613834,8.848045
3117,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103810,45.90635,8.712513
3118,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103811,45.61467,8.915229
3119,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103813,45.757317,8.864681
3120,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103814,45.77452,8.855649
3121,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103815,45.893135,8.66838
3122,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103817,45.904438,8.756007
3123,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103819,45.65932,8.79415
3124,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103821,45.84124,8.720971
3125,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103822,45.77885,8.821702
3126,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103823,45.880013,8.675316
3127,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103824,45.703175,8.800982
3128,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103825,45.897247,8.596193
3129,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103826,45.87795,8.597645
3130,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103827,45.997128,8.733665
3131,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103829,46.040466,8.733772
3132,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103830,45.795982,8.884065
3133,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103831,45.95133,8.834334
3134,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103832,45.796837,8.582572
3135,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103833,45.631546,8.74732
3136,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103834,45.62526,9.040219
3137,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103835,45.62577,9.033065
3138,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103837,45.626266,9.025039
3139,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103838,45.724007,8.631485
3140,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103839,45.68447,8.706793
3141,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103841,45.8295,8.802
3142,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103842,45.82572,8.8287
3143,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103843,45.815685,8.823705
3144,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103844,45.86052,8.792007
3145,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103845,45.817635,8.813787
3146,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103846,45.737164,8.906293
3147,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103847,45.869797,8.908388
3148,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103884,44.723347,8.283507
3149,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103885,44.77324,8.360971
3150,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103886,45.02508,8.071883
3151,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103887,44.404232,7.535709
3152,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103888,44.766956,8.068459
3153,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103894,46.298157,10.274652
3154,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103895,45.59107,9.197554
3155,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103899,45.04767,8.683129
3156,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103900,45.125046,8.909474
3157,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103901,44.98988,9.006062
3158,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104026,43.570496,13.485862
3159,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104028,43.620785,13.511146
3160,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104029,43.61949,13.511721
3161,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104032,43.58104,13.166649
3162,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104038,43.487606,13.144962
3163,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104039,43.464916,13.545013
3164,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104041,43.46462,13.546429
3165,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104042,43.60904,12.977337
3166,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104043,43.494602,13.081665
3167,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104044,43.320923,12.984662
3168,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104045,43.650143,13.047107
3169,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104047,43.44545,13.117123
3170,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104049,43.33199,12.851483
3171,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104050,43.333588,12.902517
3172,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104051,43.336315,12.904012
3173,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104052,43.638508,13.311326
3174,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104053,43.62899,13.393097
3175,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104054,43.43564,13.350639
3176,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104055,43.43564,13.350639
3177,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104056,43.428722,12.935871
3178,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104057,43.402664,12.969934
3179,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104058,43.524406,13.245806
3180,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104060,43.52151,13.242607
3181,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104061,43.44094,13.609632
3182,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104063,43.476627,13.11798
3183,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104064,43.52516,13.060898
3184,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104066,43.601078,13.214584
3185,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104070,43.486454,13.483758
3186,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104071,43.486458,13.484827
3187,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104072,43.48271,13.474414
3188,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104073,43.486053,13.480407
3189,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104076,43.435963,12.858935
3190,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104077,43.432846,12.858046
3191,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104078,43.712555,13.219106
3192,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104079,43.712593,13.217792
3193,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104080,43.707092,13.18697
3194,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104081,43.71477,13.217496
3195,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104082,43.714073,13.214817
3196,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104084,43.448006,13.014792
3197,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104086,43.432858,13.18367
3198,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104088,42.94229,13.342717
3199,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104091,42.8552,13.578433
3200,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104092,42.856827,13.570459
3201,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104093,42.8493,13.570154
3202,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104094,42.85378,13.578747
3203,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104095,42.853584,13.577205
3204,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104098,43.032005,13.683705
3205,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104100,42.87059,13.713649
3206,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104106,43.10761,13.471771
3207,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104107,43.165485,13.724167
3208,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104108,43.16049,13.715012
3209,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104110,43.1616,13.718263
3210,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104111,43.16057,13.717757
3211,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104112,43.161343,13.719859
3212,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104117,43.150383,13.475587
3213,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104121,42.89753,13.794253
3214,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104122,42.98859,13.608547
3215,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104126,43.051594,13.750158
3216,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104136,42.898495,13.726585
3217,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104140,43.000576,13.762321
3218,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104142,42.998047,13.760514
3219,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104147,42.951218,13.875818
3220,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104148,42.95587,13.882899
3221,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104149,42.96098,13.874647
3222,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104152,43.230263,13.68486
3223,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104153,43.312115,13.639325
3224,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104157,42.88826,13.773113
3225,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104160,42.99357,13.228641
3226,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104161,43.158867,13.197106
3227,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104162,43.137302,13.071732
3228,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104163,43.137825,13.073075
3229,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104164,43.139618,13.073348
3230,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104165,43.13768,13.071233
3231,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104166,43.13568,13.068237
3232,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104170,43.19007,13.036989
3233,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104171,42.887165,13.152803
3234,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104172,43.10922,13.258615
3235,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104173,43.39419,13.177509
3236,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104174,43.376774,13.214657
3237,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104176,43.37422,13.203445
3238,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104177,43.30456,13.719467
3239,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104179,43.31652,13.679564
3240,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104180,43.166115,13.360509
3241,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104181,43.24885,13.509914
3242,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104184,43.23818,13.067359
3243,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104185,43.166138,13.416652
3244,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104186,43.16714,13.41563
3245,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104188,43.30006,13.455251
3246,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104189,43.29899,13.451313
3247,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104191,43.299183,13.450595
3248,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104194,43.257233,13.010629
3249,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104195,43.25587,13.008221
3250,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104196,43.186,13.480698
3251,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104199,43.317036,13.635263
3252,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104200,43.34308,13.569946
